
Note: No compatibility mode selected!


Circuit: * ----------------------------------------------

Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 121
                * ----------------------------------------------
                DC transfer characteristic  Wed Nov 26 10:23:47  2025
--------------------------------------------------------------------------------
Index   v-sweep         v(g)            @m1[cgg]        @m1[cgs]        
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	3.405023e-16	-4.47440e-19	
1	1.000000e-02	1.000000e-02	3.378928e-16	-4.44038e-19	
2	2.000000e-02	2.000000e-02	3.353407e-16	-4.40720e-19	
3	3.000000e-02	3.000000e-02	3.328439e-16	-4.37484e-19	
4	4.000000e-02	4.000000e-02	3.304008e-16	-4.34332e-19	
5	5.000000e-02	5.000000e-02	3.280093e-16	-4.31265e-19	
6	6.000000e-02	6.000000e-02	3.256678e-16	-4.28284e-19	
7	7.000000e-02	7.000000e-02	3.233747e-16	-4.25396e-19	
8	8.000000e-02	8.000000e-02	3.211284e-16	-4.22605e-19	
9	9.000000e-02	9.000000e-02	3.189274e-16	-4.19920e-19	
10	1.000000e-01	1.000000e-01	3.167703e-16	-4.17353e-19	
11	1.100000e-01	1.100000e-01	3.146557e-16	-4.14919e-19	
12	1.200000e-01	1.200000e-01	3.125823e-16	-4.12640e-19	
13	1.300000e-01	1.300000e-01	3.105489e-16	-4.10542e-19	
14	1.400000e-01	1.400000e-01	3.085544e-16	-4.08662e-19	
15	1.500000e-01	1.500000e-01	3.065977e-16	-4.07047e-19	
16	1.600000e-01	1.600000e-01	3.046776e-16	-4.05757e-19	
17	1.700000e-01	1.700000e-01	3.027933e-16	-4.04871e-19	
18	1.800000e-01	1.800000e-01	3.009440e-16	-4.04493e-19	
19	1.900000e-01	1.900000e-01	2.991288e-16	-4.04755e-19	
20	2.000000e-01	2.000000e-01	2.973470e-16	-4.05827e-19	
21	2.100000e-01	2.100000e-01	2.955981e-16	-4.07930e-19	
22	2.200000e-01	2.200000e-01	2.938817e-16	-4.11350e-19	
23	2.300000e-01	2.300000e-01	2.921974e-16	-4.16452e-19	
24	2.400000e-01	2.400000e-01	2.905453e-16	-4.23710e-19	
25	2.500000e-01	2.500000e-01	2.889255e-16	-4.33730e-19	
