
Note: No compatibility mode selected!


Circuit: * ----------------------------------------------

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 121
                * ----------------------------------------------
                DC transfer characteristic  Wed Nov 26 10:23:48  2025
--------------------------------------------------------------------------------
Index   v-sweep         v(g)            @m1[cgg]        @m1[cgs]        
--------------------------------------------------------------------------------
0	1.200000e+00	1.200000e+00	1.507097e-15	-1.98001e-18	
1	1.190000e+00	1.190000e+00	1.504286e-15	-1.97631e-18	
2	1.180000e+00	1.180000e+00	1.501379e-15	-1.97249e-18	
3	1.170000e+00	1.170000e+00	1.498262e-15	-1.96840e-18	
4	1.160000e+00	1.160000e+00	1.495024e-15	-1.96415e-18	
5	1.150000e+00	1.150000e+00	1.491672e-15	-1.95974e-18	
6	1.140000e+00	1.140000e+00	1.488204e-15	-1.95518e-18	
7	1.130000e+00	1.130000e+00	1.484615e-15	-1.95047e-18	
8	1.120000e+00	1.120000e+00	1.480903e-15	-1.94559e-18	
9	1.110000e+00	1.110000e+00	1.477065e-15	-1.94055e-18	
10	1.100000e+00	1.100000e+00	1.473098e-15	-1.93534e-18	
11	1.090000e+00	1.090000e+00	1.468997e-15	-1.92995e-18	
12	1.080000e+00	1.080000e+00	1.464760e-15	-1.92438e-18	
13	1.070000e+00	1.070000e+00	1.460382e-15	-1.91863e-18	
14	1.060000e+00	1.060000e+00	1.455860e-15	-1.91269e-18	
15	1.050000e+00	1.050000e+00	1.451189e-15	-1.90656e-18	
16	1.040000e+00	1.040000e+00	1.446366e-15	-1.90022e-18	
17	1.030000e+00	1.030000e+00	1.441385e-15	-1.89367e-18	
18	1.020000e+00	1.020000e+00	1.436241e-15	-1.88692e-18	
19	1.010000e+00	1.010000e+00	1.430930e-15	-1.87994e-18	
20	1.000000e+00	1.000000e+00	1.425446e-15	-1.87273e-18	
21	9.900000e-01	9.900000e-01	1.419783e-15	-1.86529e-18	
22	9.800000e-01	9.800000e-01	1.413934e-15	-1.85761e-18	
23	9.700000e-01	9.700000e-01	1.407894e-15	-1.84967e-18	
24	9.600000e-01	9.600000e-01	1.401654e-15	-1.84148e-18	
25	9.500000e-01	9.500000e-01	1.395206e-15	-1.83301e-18	
26	9.400000e-01	9.400000e-01	1.388543e-15	-1.82425e-18	
27	9.300000e-01	9.300000e-01	1.381655e-15	-1.81520e-18	
28	9.200000e-01	9.200000e-01	1.374532e-15	-1.80584e-18	
29	9.100000e-01	9.100000e-01	1.367163e-15	-1.79616e-18	
30	9.000000e-01	9.000000e-01	1.359535e-15	-1.78614e-18	
31	8.900000e-01	8.900000e-01	1.351637e-15	-1.77577e-18	
32	8.800000e-01	8.800000e-01	1.343454e-15	-1.76501e-18	
33	8.700000e-01	8.700000e-01	1.334970e-15	-1.75387e-18	
34	8.600000e-01	8.600000e-01	1.326169e-15	-1.74230e-18	
35	8.500000e-01	8.500000e-01	1.317031e-15	-1.73030e-18	
36	8.400000e-01	8.400000e-01	1.307538e-15	-1.71783e-18	
37	8.300000e-01	8.300000e-01	1.297666e-15	-1.70486e-18	
38	8.200000e-01	8.200000e-01	1.287393e-15	-1.69136e-18	
39	8.100000e-01	8.100000e-01	1.276693e-15	-1.67730e-18	
40	8.000000e-01	8.000000e-01	1.265539e-15	-1.66265e-18	
41	7.900000e-01	7.900000e-01	1.253900e-15	-1.64736e-18	
42	7.800000e-01	7.800000e-01	1.241746e-15	-1.63139e-18	
43	7.700000e-01	7.700000e-01	1.229045e-15	-1.61471e-18	
44	7.600000e-01	7.600000e-01	1.215763e-15	-1.59726e-18	
45	7.500000e-01	7.500000e-01	1.201866e-15	-1.57900e-18	
46	7.400000e-01	7.400000e-01	1.187319e-15	-1.55989e-18	
47	7.300000e-01	7.300000e-01	1.172089e-15	-1.53988e-18	
48	7.200000e-01	7.200000e-01	1.156144e-15	-1.51893e-18	
49	7.100000e-01	7.100000e-01	1.139455e-15	-1.49700e-18	
50	7.000000e-01	7.000000e-01	1.122000e-15	-1.47407e-18	
51	6.900000e-01	6.900000e-01	1.103758e-15	-1.45010e-18	
52	6.800000e-01	6.800000e-01	1.084720e-15	-1.42509e-18	
53	6.700000e-01	6.700000e-01	1.064883e-15	-1.39903e-18	
54	6.600000e-01	6.600000e-01	1.044255e-15	-1.37193e-18	

Index   v-sweep         v(g)            @m1[cgg]        @m1[cgs]        
--------------------------------------------------------------------------------
55	6.500000e-01	6.500000e-01	1.022853e-15	-1.34381e-18	
56	6.400000e-01	6.400000e-01	1.000707e-15	-1.31472e-18	
57	6.300000e-01	6.300000e-01	9.778603e-16	-1.28470e-18	
58	6.200000e-01	6.200000e-01	9.543837e-16	-1.25386e-18	
59	6.100000e-01	6.100000e-01	9.304311e-16	-1.22239e-18	
60	6.000000e-01	6.000000e-01	9.063958e-16	-1.19081e-18	
61	5.900000e-01	5.900000e-01	8.831194e-16	-1.16023e-18	
62	5.800000e-01	5.800000e-01	8.615905e-16	-1.13195e-18	
63	5.700000e-01	5.700000e-01	8.420194e-16	-1.10624e-18	
64	5.600000e-01	5.600000e-01	8.238339e-16	-1.08234e-18	
65	5.500000e-01	5.500000e-01	8.064408e-16	-1.05949e-18	
66	5.400000e-01	5.400000e-01	7.895133e-16	-1.03725e-18	
67	5.300000e-01	5.300000e-01	7.729201e-16	-1.01545e-18	
68	5.200000e-01	5.200000e-01	7.566282e-16	-9.94049e-19	
69	5.100000e-01	5.100000e-01	7.406477e-16	-9.73054e-19	
70	5.000000e-01	5.000000e-01	7.250046e-16	-9.52503e-19	
71	4.900000e-01	4.900000e-01	7.097286e-16	-9.32433e-19	
72	4.800000e-01	4.800000e-01	6.948473e-16	-9.12882e-19	
73	4.700000e-01	4.700000e-01	6.803835e-16	-8.93880e-19	
74	4.600000e-01	4.600000e-01	6.663544e-16	-8.75449e-19	
75	4.500000e-01	4.500000e-01	6.527716e-16	-8.57604e-19	
76	4.400000e-01	4.400000e-01	6.396414e-16	-8.40353e-19	
77	4.300000e-01	4.300000e-01	6.269653e-16	-8.23700e-19	
78	4.200000e-01	4.200000e-01	6.147408e-16	-8.07639e-19	
79	4.100000e-01	4.100000e-01	6.029622e-16	-7.92165e-19	
80	4.000000e-01	4.000000e-01	5.916208e-16	-7.77264e-19	
81	3.900000e-01	3.900000e-01	5.807059e-16	-7.62925e-19	
82	3.800000e-01	3.800000e-01	5.702053e-16	-7.49129e-19	
83	3.700000e-01	3.700000e-01	5.601054e-16	-7.35860e-19	
84	3.600000e-01	3.600000e-01	5.503918e-16	-7.23098e-19	
85	3.500000e-01	3.500000e-01	5.410499e-16	-7.10825e-19	
86	3.400000e-01	3.400000e-01	5.320647e-16	-6.99020e-19	
87	3.300000e-01	3.300000e-01	5.234209e-16	-6.87664e-19	
88	3.200000e-01	3.200000e-01	5.151039e-16	-6.76737e-19	
89	3.100000e-01	3.100000e-01	5.070990e-16	-6.66221e-19	
90	3.000000e-01	3.000000e-01	4.993919e-16	-6.56095e-19	
91	2.900000e-01	2.900000e-01	4.919689e-16	-6.46343e-19	
92	2.800000e-01	2.800000e-01	4.848166e-16	-6.36946e-19	
93	2.700000e-01	2.700000e-01	4.779222e-16	-6.27889e-19	
94	2.600000e-01	2.600000e-01	4.712736e-16	-6.19154e-19	
95	2.500000e-01	2.500000e-01	4.648589e-16	-6.10726e-19	
96	2.400000e-01	2.400000e-01	4.586671e-16	-6.02591e-19	
97	2.300000e-01	2.300000e-01	4.526875e-16	-5.94736e-19	
98	2.200000e-01	2.200000e-01	4.469102e-16	-5.87145e-19	
99	2.100000e-01	2.100000e-01	4.413254e-16	-5.79808e-19	
100	2.000000e-01	2.000000e-01	4.359242e-16	-5.72712e-19	
101	1.900000e-01	1.900000e-01	4.306979e-16	-5.65846e-19	
102	1.800000e-01	1.800000e-01	4.256384e-16	-5.59199e-19	
103	1.700000e-01	1.700000e-01	4.207381e-16	-5.52761e-19	
104	1.600000e-01	1.600000e-01	4.159897e-16	-5.46522e-19	
105	1.500000e-01	1.500000e-01	4.113862e-16	-5.40474e-19	
106	1.400000e-01	1.400000e-01	4.069212e-16	-5.34608e-19	
107	1.300000e-01	1.300000e-01	4.025884e-16	-5.28916e-19	
108	1.200000e-01	1.200000e-01	3.983822e-16	-5.23390e-19	
109	1.100000e-01	1.100000e-01	3.942968e-16	-5.18023e-19	
110	1.000000e-01	1.000000e-01	3.903272e-16	-5.12807e-19	
111	9.000000e-02	9.000000e-02	3.864684e-16	-5.07738e-19	
112	8.000000e-02	8.000000e-02	3.827157e-16	-5.02807e-19	

Index   v-sweep         v(g)            @m1[cgg]        @m1[cgs]        
--------------------------------------------------------------------------------
113	7.000000e-02	7.000000e-02	3.790647e-16	-4.98011e-19	
114	6.000000e-02	6.000000e-02	3.755112e-16	-4.93342e-19	
115	5.000000e-02	5.000000e-02	3.720512e-16	-4.88796e-19	
116	4.000000e-02	4.000000e-02	3.686809e-16	-4.84369e-19	
117	3.000000e-02	3.000000e-02	3.653967e-16	-4.80054e-19	
118	2.000000e-02	2.000000e-02	3.621953e-16	-4.75848e-19	
119	1.000000e-02	1.000000e-02	3.590734e-16	-4.71746e-19	
120	-7.52870e-16	-7.52870e-16	3.560280e-16	-4.67745e-19	

                * ----------------------------------------------
                DC transfer characteristic  Wed Nov 26 10:23:48  2025
--------------------------------------------------------------------------------
Index   v-sweep         @m1[cgd]        @m1[cgb]        
--------------------------------------------------------------------------------
0	1.200000e+00	-7.09861e-31	-1.50512e-15	
1	1.190000e+00	-7.09861e-31	-1.50231e-15	
2	1.180000e+00	-7.09861e-31	-1.49941e-15	
3	1.170000e+00	-7.09861e-31	-1.49629e-15	
4	1.160000e+00	-7.09861e-31	-1.49306e-15	
5	1.150000e+00	-7.09861e-31	-1.48971e-15	
6	1.140000e+00	-7.09861e-31	-1.48625e-15	
7	1.130000e+00	-7.09861e-31	-1.48266e-15	
8	1.120000e+00	-7.09861e-31	-1.47896e-15	
9	1.110000e+00	-7.09861e-31	-1.47512e-15	
10	1.100000e+00	-7.09861e-31	-1.47116e-15	
11	1.090000e+00	-7.09861e-31	-1.46707e-15	
12	1.080000e+00	-7.09861e-31	-1.46284e-15	
13	1.070000e+00	-7.09861e-31	-1.45846e-15	
14	1.060000e+00	-7.09861e-31	-1.45395e-15	
15	1.050000e+00	-7.09861e-31	-1.44928e-15	
16	1.040000e+00	-7.09861e-31	-1.44447e-15	
17	1.030000e+00	-7.09861e-31	-1.43949e-15	
18	1.020000e+00	-7.09861e-31	-1.43435e-15	
19	1.010000e+00	-7.09861e-31	-1.42905e-15	
20	1.000000e+00	-7.09861e-31	-1.42357e-15	
21	9.900000e-01	-7.09861e-31	-1.41792e-15	
22	9.800000e-01	-7.09861e-31	-1.41208e-15	
23	9.700000e-01	-7.09861e-31	-1.40604e-15	
24	9.600000e-01	-7.09861e-31	-1.39981e-15	
25	9.500000e-01	-7.09861e-31	-1.39337e-15	
26	9.400000e-01	-7.09861e-31	-1.38672e-15	
27	9.300000e-01	-7.09861e-31	-1.37984e-15	
28	9.200000e-01	-7.09861e-31	-1.37273e-15	
29	9.100000e-01	-7.09861e-31	-1.36537e-15	
30	9.000000e-01	-7.09861e-31	-1.35775e-15	
31	8.900000e-01	-7.09861e-31	-1.34986e-15	
32	8.800000e-01	-7.09861e-31	-1.34169e-15	
33	8.700000e-01	-7.09861e-31	-1.33322e-15	
34	8.600000e-01	-7.09861e-31	-1.32443e-15	
35	8.500000e-01	-7.09861e-31	-1.31530e-15	
36	8.400000e-01	-7.09861e-31	-1.30582e-15	
37	8.300000e-01	-7.09861e-31	-1.29596e-15	
38	8.200000e-01	-7.09861e-31	-1.28570e-15	
39	8.100000e-01	-7.09861e-31	-1.27502e-15	
40	8.000000e-01	-7.09861e-31	-1.26388e-15	
41	7.900000e-01	-7.09861e-31	-1.25225e-15	
42	7.800000e-01	-7.09861e-31	-1.24011e-15	
43	7.700000e-01	-7.09861e-31	-1.22743e-15	
44	7.600000e-01	-7.09861e-31	-1.21417e-15	
45	7.500000e-01	-7.09861e-31	-1.20029e-15	
46	7.400000e-01	-7.09861e-31	-1.18576e-15	
47	7.300000e-01	-7.09861e-31	-1.17055e-15	
48	7.200000e-01	-7.09861e-31	-1.15462e-15	
49	7.100000e-01	-7.09861e-31	-1.13796e-15	
50	7.000000e-01	-7.09861e-31	-1.12053e-15	
51	6.900000e-01	-7.09861e-31	-1.10231e-15	
52	6.800000e-01	-7.09861e-31	-1.08329e-15	
53	6.700000e-01	-7.09861e-31	-1.06348e-15	
54	6.600000e-01	-7.09861e-31	-1.04288e-15	

Index   v-sweep         @m1[cgd]        @m1[cgb]        
--------------------------------------------------------------------------------
55	6.500000e-01	-7.09861e-31	-1.02151e-15	
56	6.400000e-01	-7.09861e-31	-9.99392e-16	
57	6.300000e-01	-7.09861e-31	-9.76576e-16	
58	6.200000e-01	-7.09861e-31	-9.53130e-16	
59	6.100000e-01	-7.09861e-31	-9.29209e-16	
60	6.000000e-01	-7.09861e-31	-9.05205e-16	
61	5.900000e-01	-7.09861e-31	-8.81959e-16	
62	5.800000e-01	-7.09861e-31	-8.60459e-16	
63	5.700000e-01	-7.09861e-31	-8.40913e-16	
64	5.600000e-01	-7.09861e-31	-8.22752e-16	
65	5.500000e-01	-7.09861e-31	-8.05381e-16	
